,feature importance,biomolecule
10298,0.0,SLF2
10299,0.0,SLFN11
10300,0.0,SLFN12
10301,0.0,SLFN12L
10302,0.0,SLFN13
10303,0.0,SLFN14
10304,0.0,SLFN5
10305,0.0,SLIRP
10306,0.0,SLIT1
10307,0.0004782675237220691,SLITRK4
10308,0.0,SLK
10309,0.0,SLMAP
10310,0.0,SLPI
10311,0.0,SLTM
10312,0.0,SLU7
10313,0.0,SLX1A
10314,0.0,SLX1B
10315,0.0,SLX4
10316,0.0,SLX4IP
10317,0.0,SMAD1
10318,0.0,SMAD2
10319,0.0,SMAD3
10320,0.0,SMAD4
10321,0.0,SMAD5
10322,0.0,SMAD7
10323,0.0,SMAD9
10324,0.0,SMAGP
10325,0.0,SMAP1
10326,0.0,SMAP2
10327,0.0,SMARCA2
10328,0.0,SMARCA4
10329,0.0,SMARCA5
10330,0.0,SMARCAD1
10331,0.0,SMARCAL1
10332,0.0,SMARCB1
10333,0.0,SMARCC1
10334,0.0,SMARCC2
10335,0.0,SMARCD1
10336,0.00021043771043771046,SMARCD2
10337,0.0,SMARCD3
10338,0.0009124058968551166,SMARCE1
10339,0.0,SMC1A
10340,0.0,SMC2
10341,0.0,SMC3
10342,0.0,SMC4
10343,0.0,SMC5
10344,0.0,SMC6
10345,0.0,SMCHD1
10346,0.0,SMCO4
10347,0.0,SMCR8
10348,0.0,SMDT1
10349,0.0,SMG1
10350,0.0,SMG5
10351,0.0,SMG6
10352,0.0,SMG7
10353,0.0,SMG8
10354,0.0,SMG9
10355,0.0,SMIM1
10356,0.0,SMIM10
10357,0.0,SMIM10L1
10358,0.0,SMIM10L2A
10359,0.0,SMIM11A
10360,0.0,SMIM11B
10361,0.0,SMIM12
10362,0.0,SMIM13
10363,0.0,SMIM14
10364,0.0,SMIM15
10365,0.0,SMIM17
10366,0.0,SMIM19
10367,0.0,SMIM20
10368,0.0,SMIM24
10369,0.0,SMIM26
10370,0.0,SMIM27
10371,0.0,SMIM29
10372,0.0,SMIM3
10373,0.0,SMIM30
10374,0.0,SMIM34A
10375,0.0,SMIM4
10376,0.0,SMIM41
10377,0.0,SMIM5
10378,0.0,SMIM7
10379,0.0,SMIM8
10380,0.0,SMKR1
10381,0.0,SMN1
10382,0.0,SMN2
10383,0.0,SMNDC1
10384,0.0002906192766719667,SMOX
10385,0.0,SMPD1
10386,0.0,SMPD2
10387,0.0,SMPD3
10388,0.0,SMPD4
10389,0.0,SMPDL3A
10390,0.0,SMPDL3B
10391,0.0,SMS
10392,0.0,SMTN
10393,0.0,SMTNL1
10394,0.0,SMU1
10395,0.0,SMUG1
10396,0.0,SMURF1
10397,0.0,SMURF2
10398,0.0,SMYD2
10399,0.0,SMYD3
10400,0.0,SMYD4
10401,0.00013431013431013447,SMYD5
10402,0.0,SNAI1
10403,0.0,SNAI3
10404,0.0,SNAP23
10405,0.0,SNAP29
10406,0.0,SNAP47
10407,0.0,SNAPC1
10408,0.0,SNAPC2
10409,0.0,SNAPC3
10410,0.0,SNAPC4
10411,0.0,SNAPC5
10412,0.0,SNAPIN
10413,0.0,SNCA
10414,0.0005117397035293118,SND1
10415,0.0,SNED1
10416,0.0,SNF8
10417,0.0,SNIP1
10418,0.0,SNN
10419,0.000409090909090909,SNORC
10420,0.0,SNPH
10421,0.0,SNRK
10422,0.0,SNRNP200
10423,0.0,SNRNP25
10424,0.0,SNRNP27
10425,0.0,SNRNP35
10426,0.0,SNRNP40
10427,0.0,SNRNP48
10428,0.0006075407291864776,SNRNP70
10429,0.0,SNRPA
10430,0.0,SNRPA1
10431,0.0,SNRPB
10432,0.0,SNRPB2
10433,0.0,SNRPC
10434,0.0,SNRPD1
10435,0.0,SNRPD2
10436,0.0,SNRPD3
10437,0.0,SNRPE
10438,0.0005789262820512815,SNRPF
10439,0.0,SNRPG
10440,0.0,SNRPN
10441,0.0,SNTA1
10442,0.0,SNTB1
10443,0.0,SNTB2
10444,0.0,SNU13
10445,0.0,SNUPN
10446,0.0,SNURF
10447,0.0,SNW1
10448,0.0,SNX1
10449,0.0005873395692843159,SNX10
10450,0.0,SNX11
10451,0.0,SNX12
10452,0.0,SNX13
10453,0.0,SNX14
10454,0.00033611215531919583,SNX15
10455,0.0,SNX16
10456,0.0,SNX17
10457,0.0,SNX18
10458,0.0,SNX19
10459,0.0,SNX2
10460,0.0,SNX20
10461,0.0,SNX21
10462,0.0,SNX22
10463,0.0,SNX24
10464,0.0,SNX25
10465,0.0,SNX27
10466,0.0,SNX29
10467,0.00024509957170100384,SNX3
10468,0.0,SNX30
10469,0.0,SNX33
10470,0.0,SNX4
10471,0.0,SNX5
10472,0.0,SNX6
10473,0.0,SNX8
10474,0.0,SNX9
10475,0.0,SOAT1
10476,0.0,SOCS1
10477,0.0,SOCS2
10478,0.0,SOCS3
10479,0.0,SOCS4
10480,0.0,SOCS5
10481,0.0,SOCS6
10482,0.0,SOCS7
10483,0.0,SOD1
10484,0.0,SOD2
10485,0.0,SOGA1
10486,0.0026944417413555595,SOGA3
10487,0.0,SON
10488,0.0,SORBS1
10489,0.0,SORBS3
10490,0.0,SORCS2
10491,0.0,SORD
10492,0.0,SORL1
10493,0.0006739764637361608,SORT1
10494,0.0,SOS1
10495,0.0,SOS2
10496,0.0,SOWAHC
10497,0.0,SOWAHD
10498,0.0,SOX12
10499,0.0,SOX13
10500,0.0,SOX4
10501,0.0,SOX6
10502,0.0,SOX8
10503,0.0,SP1
10504,0.0007320887609204047,SP100
10505,0.0,SP110
10506,0.0,SP140
10507,0.0,SP140L
10508,0.0,SP2
10509,0.0,SP3
10510,0.0,SP4
10511,0.0,SPA17
10512,0.0,SPACA6
10513,0.0,SPACA9
10514,0.0,SPAG1
10515,0.0,SPAG16
10516,0.000846134750046066,SPAG4
10517,0.0,SPAG5
10518,0.0009246466413533988,SPAG6
10519,0.0,SPAG7
10520,0.0,SPAG8
10521,0.0,SPAG9
10522,0.0,SPARC
10523,0.0,SPART
10524,0.0,SPAST
10525,0.0,SPATA1
10526,0.0,SPATA13
10527,0.0,SPATA2
10528,0.0,SPATA20
10529,0.0,SPATA24
10530,0.0,SPATA2L
10531,0.0,SPATA33
10532,0.0,SPATA5
10533,0.0,SPATA5L1
10534,0.0,SPATA6
10535,0.0,SPATA6L
10536,0.0,SPATA7
10537,0.0022002936071789415,SPATC1
10538,0.0,SPATC1L
10539,0.0,SPATS1
10540,0.0,SPATS2
10541,0.0,SPATS2L
10542,0.0,SPC24
10543,0.00026759688440770304,SPC25
10544,0.0,SPCS1
10545,0.0002634096149082524,SPCS2
10546,0.0,SPCS3
10547,0.0,SPDL1
10548,0.0,SPDYA
10549,0.0,SPDYC
10550,0.0,SPDYE1
10551,0.0,SPDYE18
10552,0.0,SPDYE2
10553,0.00012817796610169462,SPDYE21
10554,0.0,SPDYE3
10555,0.0005118363869884741,SPDYE5
10556,0.0011847330248432938,SPDYE6
10557,0.0,SPECC1
10558,0.0,SPECC1L
10559,0.0,SPEF2
10560,0.00025269237711329046,SPEG
10561,0.0,SPEN
10562,0.0,SPESP1
10563,0.0,SPG11
10564,0.0,SPG21
10565,0.0,SPG7
10566,0.0,SPHK1
10567,7.86512577858402e-05,SPHK2
10568,0.0,SPI1
10569,0.0,SPIB
10570,0.0,SPICE1
10571,0.0,SPIDR
10572,0.0,SPIN1
10573,0.0,SPIN2B
10574,0.0,SPIN3
10575,0.0,SPIN4
10576,0.0005359934489689571,SPINDOC
10577,0.0,SPINK8
10578,0.0,SPINT1
10579,0.0,SPINT2
10580,0.0,SPIRE1
10581,0.0,SPN
10582,0.0,SPNS1
10583,0.0,SPNS2
10584,0.0,SPNS3
10585,0.0,SPOCD1
10586,0.0,SPOCK1
10587,0.0,SPOCK2
10588,0.0,SPON2
10589,0.0011986351739251542,SPOP
10590,0.0,SPOPL
10591,0.0,SPOUT1
10592,0.0,SPP1
10593,0.0,SPPL2A
10594,0.0,SPPL2B
10595,0.0,SPPL3
10596,0.0,SPR
10597,0.0,SPRED1
10598,0.0,SPRED2
10599,0.0,SPRING1
10600,0.0,SPRTN
10601,0.0,SPRY1
10602,0.0,SPRY2
10603,0.0,SPRY3
10604,0.0,SPRYD3
10605,0.0,SPRYD4
10606,0.0,SPRYD7
10607,0.0,SPSB1
10608,0.00023164234422052353,SPSB2
10609,0.0,SPSB3
10610,0.0,SPTA1
10611,0.0,SPTAN1
10612,0.0,SPTB
10613,0.0,SPTBN1
10614,0.0,SPTBN2
10615,0.0,SPTBN5
10616,0.0,SPTLC1
10617,0.0,SPTLC2
10618,0.0,SPTSSA
10619,0.0,SPTSSB
10620,0.0,SPTY2D1
10621,0.0009671050430010374,SPX
10622,0.0,SQLE
10623,0.0,SQOR
10624,0.0,SQSTM1
10625,0.0,SRA1
10626,0.0,SRBD1
10627,0.0,SRC
10628,0.0,SRCAP
10629,0.0,SRD5A1
10630,0.0,SRD5A3
10631,0.0,SREBF1
10632,0.0,SREBF2
10633,0.0,SREK1
10634,0.0,SREK1IP1
10635,0.0,SRF
10636,0.0,SRFBP1
10637,0.0,SRGAP1
10638,0.0,SRGAP2
10639,0.0,SRGAP2B
10640,0.0,SRGAP2C
10641,0.0,SRGAP3
10642,0.0,SRGN
10643,0.0,SRI
10644,0.0,SRM
10645,0.0,SRP14
10646,0.0,SRP19
10647,0.0,SRP54
10648,0.0,SRP68
10649,0.0,SRP72
10650,0.0,SRP9
10651,0.0,SRPK1
10652,0.0,SRPK2
10653,0.0,SRPRA
10654,0.0,SRPRB
10655,0.0,SRR
10656,0.0002344098409394977,SRRD
10657,0.0,SRRM1
10658,0.0,SRRM2
10659,0.0,SRRT
10660,0.0,SRSF1
10661,0.0012124606372877213,SRSF10
10662,0.0,SRSF11
10663,0.0,SRSF2
10664,0.0,SRSF3
10665,0.0,SRSF4
10666,0.00023622047244094494,SRSF5
10667,0.0,SRSF6
10668,0.0,SRSF7
10669,0.0,SRSF8
10670,0.0,SRSF9
10671,0.0008028404344193811,SRXN1
10672,0.0,SS18
10673,0.0,SS18L1
10674,0.0,SS18L2
10675,0.0,SSB
10676,0.0,SSBP1
10677,0.0,SSBP2
10678,0.0,SSBP3
10679,0.0,SSBP4
10680,0.0,SSC4D
10681,0.0,SSH1
10682,0.0,SSH2
10683,0.0,SSH3
10684,0.0,SSNA1
10685,0.0,SSPN
10686,0.0,SSR1
10687,0.000510381152644795,SSR2
10688,0.0,SSR3
10689,0.0,SSR4
10690,0.0002579289262514329,SSRP1
10691,0.0,SSTR2
10692,0.0,SSTR3
10693,0.0,SSU72
10694,0.0002378147766867278,SSX2IP
10695,0.0008444792373050382,ST13
10696,0.0,ST14
10697,0.0,ST20-MTHFS
10698,0.0,ST3GAL1
10699,0.0,ST3GAL2
10700,0.0,ST3GAL3
10701,0.0,ST3GAL4
10702,0.0,ST3GAL5
10703,0.0,ST3GAL6
10704,0.0,ST6GAL1
10705,0.0,ST6GALNAC1
10706,0.0,ST6GALNAC2
10707,0.0,ST6GALNAC3
10708,0.0,ST6GALNAC4
10709,0.0,ST6GALNAC6
10710,0.0,ST7
10711,0.0,ST7L
10712,0.00025196850393700794,ST8SIA1
10713,0.0,ST8SIA4
10714,0.0003908692933083177,ST8SIA5
10715,0.0,ST8SIA6
10716,0.0,STAB1
10717,0.0,STAC3
10718,0.0,STAG1
10719,0.0,STAG2
10720,0.0,STAG3
10721,0.0,STAM
10722,0.0,STAM2
10723,0.0,STAMBP
10724,0.0,STAMBPL1
10725,0.0,STAP1
10726,0.0,STAP2
10727,0.0,STAR
10728,0.0,STARD10
10729,0.0,STARD13
10730,0.0,STARD3
10731,0.0,STARD3NL
10732,0.0,STARD4
10733,0.0005071045274445878,STARD5
10734,0.0,STARD7
10735,0.0,STARD8
10736,0.0,STARD9
10737,0.0,STAT1
10738,0.0,STAT2
10739,0.0018249703089970887,STAT3
10740,0.0,STAT4
10741,0.0,STAT5A
10742,0.001331461935773637,STAT5B
10743,0.0,STAT6
10744,0.0,STAU1
10745,0.0,STAU2
10746,0.0,STBD1
10747,0.0,STEAP2
10748,0.0,STEAP3
10749,0.0,STEAP4
10750,0.0,STIL
10751,0.0,STIM1
10752,0.0,STIM2
10753,0.0,STIMATE
10754,0.0,STING1
10755,0.0,STIP1
10756,0.0,STK10
10757,0.0,STK11
10758,0.0,STK11IP
10759,0.0,STK16
10760,0.0,STK17A
10761,0.0,STK17B
10762,0.0,STK19
10763,0.0,STK24
10764,0.0,STK25
10765,0.0,STK26
10766,0.0,STK3
10767,0.0,STK32B
10768,0.0,STK32C
10769,0.0,STK33
10770,0.0,STK35
10771,0.0,STK36
10772,0.0,STK38
10773,0.0002494456762749447,STK38L
10774,0.0,STK39
10775,0.0,STK4
10776,0.0,STK40
10777,0.0,STMN1
10778,0.0,STMN3
10779,0.0,STMP1
10780,0.0,STN1
10781,0.0,STOM
10782,0.0,STOML1
10783,0.0,STOML2
10784,0.0,STON1
10785,0.0,STON2
10786,0.0,STPG1
10787,0.0,STRADA
10788,0.0,STRADB
10789,0.0,STRAP
10790,0.0,STRBP
10791,0.0,STRIP1
10792,0.0,STRIP2
10793,0.0,STRN
10794,0.0,STRN3
10795,0.0,STRN4
10796,0.0,STS
10797,0.0,STT3A
10798,0.0,STT3B
10799,0.0,STUB1
10800,0.0,STX10
10801,0.0,STX11
10802,0.0,STX12
10803,0.0,STX16
10804,0.0,STX17
10805,7.733894536449679e-05,STX18
10806,0.000973778926734733,STX1A
10807,0.0,STX1B
10808,0.0,STX2
10809,0.0,STX3
10810,0.0,STX4
10811,0.0,STX5
10812,0.0,STX6
10813,0.0,STX7
10814,0.0,STX8
10815,0.00023325315256214008,STXBP1
10816,0.0,STXBP2
10817,0.0,STXBP3
10818,0.0,STXBP4
10819,0.0,STXBP5
10820,0.0,STYK1
10821,0.0,STYX
10822,0.0,STYXL1
10823,0.0,SUB1
10824,0.0,SUCLA2
10825,0.0,SUCLG1
10826,0.0002476295159221989,SUCLG2
10827,0.00037523452157598504,SUCNR1
10828,0.0,SUCO
10829,0.0,SUDS3
10830,0.0,SUFU
10831,0.00044759418127564337,SUGP1
10832,0.0,SUGP2
10833,0.0,SUGT1
10834,0.0,SULF2
10835,0.0,SULT1A1
10836,0.0,SULT1A2
10837,0.0,SULT1A3
10838,0.0,SULT1B1
10839,0.0,SUMF1
10840,0.0,SUMF2
10841,0.0,SUMO1
10842,0.0,SUMO2
10843,0.0,SUMO3
10844,0.0,SUN1
10845,0.0,SUN2
10846,0.0,SUOX
10847,0.0,SUPT16H
10848,0.0,SUPT20H
10849,0.0,SUPT3H
10850,0.0,SUPT4H1
10851,0.0,SUPT5H
10852,0.0,SUPT6H
10853,0.0,SUPT7L
10854,0.0,SUPV3L1
10855,0.0,SURF1
10856,0.0,SURF2
10857,0.0002665441176470587,SURF4
10858,0.0,SURF6
10859,0.0,SUSD1
10860,0.0,SUSD2
10861,0.0,SUSD3
10862,0.0,SUSD4
10863,0.0,SUSD6
10864,0.0,SUV39H1
10865,0.0,SUV39H2
10866,0.0006491522012150695,SUZ12
10867,0.0,SV2A
10868,0.0016762989888041292,SVBP
10869,0.0,SVIL
10870,0.0,SVIP
10871,0.0,SVOP
10872,0.0,SWAP70
10873,0.0,SWI5
10874,0.0,SWSAP1
10875,0.0,SWT1
10876,0.0,SYAP1
10877,0.0,SYCE3
10878,0.0,SYCP2
10879,0.0,SYCP2L
10880,0.0,SYCP3
10881,0.0,SYF2
10882,0.0,SYK
10883,0.0,SYMPK
10884,0.0,SYN1
10885,0.0,SYN2
10886,0.0,SYN3
10887,0.0,SYNC
10888,0.0,SYNCRIP
10889,0.0,SYNE1
10890,0.0,SYNE2
10891,0.0,SYNE3
10892,0.0,SYNGAP1
10893,0.0,SYNGR1
10894,0.0,SYNGR2
10895,0.0,SYNJ1
10896,0.0,SYNJ2
10897,0.0023791798679547228,SYNJ2BP
10898,0.0,SYNM
10899,0.0,SYNPO
10900,0.0,SYNPO2
10901,0.0,SYNRG
10902,0.0,SYP
10903,0.0009485701839770343,SYPL1
10904,0.0,SYS1
10905,0.0,SYT11
10906,0.0,SYT15
10907,0.0,SYT17
10908,0.0,SYT2
10909,0.0,SYTL1
10910,0.0007218057958015674,SYTL2
10911,0.0,SYTL3
10912,0.0,SYTL4
10913,0.0,SYVN1
10914,0.0,SZRD1
10915,0.0,SZT2
10916,0.0,TAAR1
10917,0.0006352087114337569,TAB1
10918,0.0,TAB2
10919,0.0,TAB3
10920,0.0,TACC1
10921,0.0,TACC3
10922,0.0,TACO1
10923,0.0,TACSTD2
10924,0.0,TADA1
10925,0.0,TADA2A
10926,0.0,TADA2B
10927,0.0,TADA3
10928,0.0,TAF1
10929,0.0,TAF10
10930,0.0,TAF11
10931,0.0,TAF12
10932,0.0,TAF13
10933,0.0006952572520588355,TAF15
10934,0.0,TAF1A
10935,8.612440191387545e-05,TAF1B
10936,0.0,TAF1C
10937,0.0,TAF1D
10938,0.0,TAF2
10939,0.0,TAF3
10940,0.0,TAF4
10941,0.0,TAF4B
10942,0.0,TAF5
10943,0.0,TAF5L
10944,0.0,TAF6
10945,0.0,TAF6L
10946,0.0,TAF7
10947,0.0,TAF8
10948,0.0,TAF9
10949,0.0,TAF9B
10950,0.0,TAFA1
10951,0.0,TAFA2
10952,0.0,TAGAP
10953,0.0,TAGLN
10954,0.0,TAGLN2
10955,0.0,TAL1
10956,0.0,TALDO1
10957,0.0,TAMALIN
10958,0.0,TAMM41
10959,0.0,TANC2
10960,0.0007495885195296231,TANGO2
10961,0.0003990238754781692,TANGO6
10962,0.0,TANK
10963,0.0,TAOK1
10964,0.0,TAOK2
10965,0.0,TAOK3
10966,0.0002344528456714143,TAP1
10967,0.0,TAP2
10968,0.0,TAPBP
10969,0.00024153547552296754,TAPBPL
10970,0.0,TAPT1
10971,0.0,TARBP1
10972,0.0,TARBP2
10973,0.0,TARDBP
10974,0.00041720154043645694,TARM1
10975,0.0,TARP
10976,0.0,TARS1
10977,0.0,TARS2
10978,0.0,TARS3
10979,0.0,TAS1R3
10980,0.0,TAS2R20
10981,0.0002454193044593804,TAS2R4
10982,0.0,TAS2R40
10983,0.0,TASOR
10984,0.0,TASOR2
10985,0.0,TASP1
10986,0.0,TATDN1
10987,0.0,TATDN2
10988,0.0,TATDN3
10989,0.0,TAX1BP1
10990,0.0,TAX1BP3
10991,0.0,TAZ
10992,0.0,TBC1D1
10993,0.0,TBC1D10A
10994,0.0,TBC1D10B
10995,0.0,TBC1D10C
10996,0.0,TBC1D12
10997,0.0,TBC1D13
10998,0.0,TBC1D14
10999,0.00025669233590025676,TBC1D15
11000,0.0,TBC1D16
11001,0.0,TBC1D17
11002,0.0,TBC1D19
11003,0.0,TBC1D2
11004,0.0,TBC1D20
11005,0.0,TBC1D22A
11006,0.0,TBC1D22B
11007,0.0,TBC1D23
11008,0.0,TBC1D24
11009,0.0,TBC1D25
11010,0.0,TBC1D2B
11011,0.0,TBC1D3
11012,0.0,TBC1D30
11013,0.0,TBC1D31
11014,0.0,TBC1D32
11015,0.0,TBC1D3C
11016,0.0,TBC1D3D
11017,0.0,TBC1D3L
11018,0.0015573225729883689,TBC1D4
11019,0.0,TBC1D5
11020,0.0004989569540633417,TBC1D7
11021,0.0,TBC1D7-LOC100130357
11022,0.0019212208951622629,TBC1D8
11023,0.0,TBC1D8B
11024,0.0006497044001588467,TBC1D9
11025,0.0005188649604567451,TBC1D9B
11026,0.0,TBCA
11027,0.0,TBCB
11028,0.0,TBCC
11029,0.000308413520848754,TBCCD1
11030,0.0,TBCD
11031,0.000673854447439353,TBCE
11032,0.0,TBCEL
11033,0.0,TBCK
11034,0.0,TBK1
11035,0.0,TBKBP1
11036,0.0,TBL1X
11037,0.0,TBL1XR1
11038,0.0,TBL2
11039,0.0,TBL3
11040,0.0,TBP
11041,0.0,TBPL1
11042,0.0,TBRG1
11043,0.0,TBRG4
11044,0.0,TBX19
11045,0.0,TBX21
11046,0.00024291497975708514,TBX6
11047,0.0,TBXA2R
11048,0.0,TBXAS1
11049,0.0,TC2N
11050,0.0,TCAF1
11051,0.0,TCAF2
11052,0.0005372993187044641,TCAIM
11053,0.0,TCAP
11054,0.0,TCEA1
11055,0.0,TCEA2
11056,0.0,TCEA3
11057,0.0,TCEAL1
11058,0.0,TCEAL3
11059,0.0,TCEAL4
11060,0.0,TCEAL8
11061,0.00016696998584510517,TCEAL9
11062,0.0,TCEANC
11063,0.0,TCEANC2
11064,0.0,TCERG1
11065,0.0,TCF12
11066,0.0,TCF19
11067,0.0,TCF20
11068,0.0,TCF23
11069,0.0,TCF25
11070,0.0,TCF3
11071,0.0,TCF4
11072,0.0,TCF7
11073,0.0,TCF7L1
11074,0.0,TCF7L2
11075,0.0,TCFL5
11076,0.0,TCHP
11077,0.0,TCIRG1
11078,0.0,TCL1A
11079,0.0,TCL1B
11080,0.0,TCN1
11081,0.0,TCN2
11082,0.0,TCOF1
11083,0.0,TCP1
11084,0.0,TCP11L1
11085,0.0,TCP11L2
11086,0.0,TCTA
11087,0.0,TCTEX1D1
11088,0.00022522103303862284,TCTEX1D2
11089,0.0,TCTEX1D4
11090,0.0,TCTN1
11091,0.0017707756086460208,TCTN2
11092,0.001378114855158529,TCTN3
11093,0.0,TDG
11094,0.0,TDP1
11095,0.0,TDP2
11096,0.0,TDRD12
11097,0.0,TDRD3
11098,0.0,TDRD6
11099,0.0007534546404887131,TDRD7
11100,0.0,TDRD9
11101,0.0,TDRKH
11102,0.0,TDRP
11103,0.0,TEAD2
11104,0.0,TEAD3
11105,0.0,TEC
11106,0.0,TECPR1
11107,0.0,TECPR2
11108,0.0,TECR
11109,0.0,TEDC1
11110,0.0,TEF
11111,0.0,TEFM
11112,0.0,TEK
11113,0.0,TEKT4
11114,0.0,TELO2
11115,0.0,TEN1
11116,0.0,TENM1
11117,0.0,TENT2
11118,0.0,TENT4A
11119,0.0,TENT4B
11120,0.0,TENT5A
11121,0.0,TENT5C
11122,0.0,TEP1
11123,0.0,TEPSIN
11124,0.0,TERF1
11125,0.0,TERF2
11126,0.0,TERF2IP
11127,0.0,TES
11128,0.0,TESC
11129,0.0,TESK1
11130,0.0,TESK2
11131,0.0,TESMIN
11132,0.0,TESPA1
11133,0.0,TET1
11134,0.0,TET2
11135,0.0,TET3
11136,0.0,TEX10
11137,0.00025147912386469523,TEX14
11138,0.0,TEX2
11139,0.0,TEX22
11140,0.0,TEX261
11141,0.0,TEX264
11142,0.0,TEX30
11143,0.0,TEX9
11144,0.0,TF
11145,0.0,TFAM
11146,0.0,TFAP2E
11147,0.0,TFAP4
11148,0.0,TFB1M
11149,0.0,TFB2M
11150,0.0,TFCP2
11151,0.0,TFCP2L1
11152,0.0,TFDP1
11153,0.0,TFDP2
11154,0.0,TFE3
11155,0.0,TFEB
11156,0.0,TFEC
11157,0.0,TFF3
11158,0.0,TFG
11159,0.0,TFIP11
11160,0.0,TFPI
11161,0.0,TFPT
11162,0.0,TFR2
11163,0.0,TFRC
11164,0.0,TG
11165,0.0,TGDS
11166,0.0,TGFA
11167,0.0,TGFB1
11168,0.0008079572534664611,TGFB1I1
11169,0.0,TGFB3
11170,0.0005932203389830509,TGFBI
11171,0.0,TGFBR1
11172,0.0,TGFBR2
11173,0.0,TGFBR3
11174,0.0,TGFBRAP1
11175,0.0,TGIF1
11176,0.0,TGIF2
11177,0.0,TGIF2-RAB5IF
11178,0.0,TGM1
11179,0.0,TGM2
11180,0.0,TGM3
11181,0.0,TGOLN2
11182,0.0,TGS1
11183,0.0,THADA
11184,0.0,THAP1
11185,0.0,THAP11
11186,0.0,THAP12
11187,0.0,THAP2
11188,0.0,THAP3
11189,0.0,THAP4
11190,0.0,THAP5
11191,0.0,THAP6
11192,0.0,THAP7
11193,0.0,THAP8
11194,0.0,THAP9
11195,0.0,THBD
11196,0.0,THBS1
11197,0.0,THBS3
11198,0.0,THBS4
11199,0.00024446822362070373,THEM4
11200,0.0,THEM5
11201,0.0,THEM6
11202,0.0,THEMIS
11203,0.0,THEMIS2
11204,0.0,THG1L
11205,0.0,THNSL1
11206,0.0,THNSL2
11207,0.0,THOC1
11208,0.0,THOC2
11209,0.0,THOC3
11210,0.0,THOC5
11211,0.0,THOC6
11212,0.0,THOC7
11213,0.0,THOP1
11214,0.0,THRA
11215,0.0,THRAP3
11216,0.0,THRB
11217,0.0009191216067312778,THSD1
11218,0.0,THTPA
11219,0.0,THUMPD1
11220,0.0,THUMPD2
11221,0.0,THUMPD3
11222,0.0,THYN1
11223,0.0,TIA1
11224,0.0,TIAF1
11225,0.0006766917293233083,TIAL1
11226,0.0021114187649620714,TIAM1
11227,0.0,TIAM2
11228,0.0,TICAM1
11229,0.0,TICAM2
11230,0.0,TICRR
11231,0.0,TIFA
11232,0.0,TIFAB
11233,0.0,TIGAR
11234,0.0,TIGD1
11235,0.0,TIGD2
11236,0.0,TIGD3
11237,0.00027351247600767745,TIGD5
11238,0.0008259673053050356,TIGD6
11239,0.0,TIGD7
11240,0.00031012619456015675,TIGIT
11241,0.0,TIMD4
11242,0.0002333333333333333,TIMELESS
11243,0.0,TIMM10
11244,0.0,TIMM10B
11245,0.0,TIMM13
11246,0.0,TIMM17A
11247,0.0,TIMM17B
11248,0.0,TIMM21
11249,0.0,TIMM22
11250,0.0,TIMM23
11251,0.0,TIMM23B
11252,0.0,TIMM29
11253,0.0,TIMM44
11254,0.0,TIMM50
11255,0.0,TIMM8A
11256,0.0,TIMM8B
11257,0.0,TIMM9
11258,0.0006635257165292502,TIMMDC1
11259,0.0,TIMP1
11260,0.0,TIMP2
11261,0.0,TIMP3
11262,0.0,TIMP4
11263,0.0,TINF2
11264,0.0,TIPARP
11265,0.0004790829773509257,TIPIN
11266,0.0,TIPRL
11267,0.0,TIRAP
11268,0.0,TJAP1
11269,0.0,TJP2
11270,0.0,TJP3
11271,0.0003647488854175572,TK1
11272,0.0,TK2
11273,0.0,TKFC
11274,0.0,TKT
11275,0.0,TKTL1
11276,0.0,TLCD2
11277,0.0,TLCD3A
11278,0.000574712643678161,TLCD4
11279,0.0,TLCD4-RWDD3
11280,0.0,TLCD5
11281,0.0004428895637572399,TLDC2
11282,5.665070007369175e-05,TLE1
11283,0.0,TLE2
11284,0.0,TLE3
11285,0.0,TLE4
11286,0.0,TLE5
11287,0.0,TLK1
11288,0.0,TLK2
11289,0.0,TLN1
11290,0.0,TLN2
11291,0.0005431461742141351,TLNRD1
11292,0.0,TLR1
11293,0.0,TLR10
11294,0.0004444993209038152,TLR2
11295,0.0,TLR3
11296,0.0004600374948611491,TLR4
11297,0.0,TLR5
11298,0.0,TLR6
11299,0.0,TLR7
11300,0.0,TLR8
11301,0.0,TLR9
11302,0.0,TM2D1
11303,0.0,TM2D2
11304,0.0,TM2D3
11305,0.0,TM6SF1
11306,0.0,TM7SF2
11307,0.0,TM7SF3
11308,0.0,TM9SF1
11309,0.0,TM9SF2
11310,0.0,TM9SF3
11311,0.0,TM9SF4
11312,0.0006057867750509598,TMA16
11313,0.0,TMA7
11314,0.0,TMBIM1
11315,0.00025020510640821626,TMBIM4
11316,0.0,TMBIM6
11317,0.0,TMC4
11318,0.00029998736895288613,TMC5
11319,0.0,TMC6
11320,0.0,TMC8
11321,0.0,TMCC1
11322,0.0,TMCC2
11323,0.0,TMCC3
11324,0.0,TMCO1
11325,0.0,TMCO3
11326,0.0004193921402806304,TMCO4
11327,0.0,TMCO6
11328,0.0,TMED1
11329,0.0,TMED10
11330,0.0,TMED2
11331,0.0,TMED3
11332,0.0,TMED4
11333,0.0,TMED5
11334,0.0,TMED6
11335,0.0,TMED7
11336,0.0,TMED7-TICAM2
11337,0.0016493580304321998,TMED8
11338,0.0,TMED9
11339,0.0,TMEM101
11340,0.0,TMEM102
11341,0.0,TMEM104
